reg_rate_l2,accuracy
0.00042663288525984034,0.5098
0.0005105321532864592,0.5024
3.665951738446744e-05,0.509
0.0009322427602288791,0.5034
0.07901020493862755,0.4426
3.495252269004413e-05,0.5044
0.007931035637413276,0.5058
0.01103577679854083,0.5058
0.0004991864869179416,0.4986
0.0731931514145857,0.4432
