reg_rate_l2,accuracy
0.0014914880124867243,0.5278
0.00012986064044061862,0.51
0.0004989653216697843,0.5052
0.023938918670661065,0.5216
1.0444205893399783e-05,0.504
3.063913379664864e-05,0.502
0.00481943734832968,0.5264
0.020109951371648054,0.5224
3.5223001295092226e-05,0.5134
0.001996978171423992,0.5184
