reg_rate_l2,accuracy
0.0002767068355808191,0.5008
0.0002789471647767426,0.503
0.0002460805445411356,0.5082
0.000286461190471534,0.5064
0.0003418641425648978,0.503
0.0002454855213993864,0.5098
0.0003131777853124881,0.5004
0.0003173002918278509,0.506
0.00027866671611559456,0.5068
0.00034090981849390847,0.5044
