reg_rate_l2,accuracy
4.1366746937921104e-05,0.2
0.009124283821710858,0.2
0.00011304726526056426,0.2
0.001364449836185257,0.2
1.1436676847492321e-05,0.2
0.047313822078705686,0.2
0.04007369758482041,0.2
1.3604597909008327e-05,0.2
0.06726626983426051,0.2
3.538647358110396e-05,0.2
